date,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,dividend_yield,PER,PBR,Volume,BuyAmount,SellAmount,0,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio
2020-03-17,122409651.0,32936712540.0,265.0,276.5,265.0,268.0,-8.5,57123.0,2.99,20.12,4.29,29371000.0,7713502000.0,7787098500.0,113519599000.0,4099.0,108.0,6482595.0,2392.0,31440.0,29841.0,0.0,0.0,0.0,6482595.0,0.0,0.0,0.0,5940797068,19989583390,22.91,77.08,100.0,100.0
2020-03-18,118620643.0,31555231792.0,269.5,272.5,260.0,260.0,-8.0,53985.0,3.08,19.52,4.16,22434000.0,5778093000.0,5798430500.0,113519599000.0,3205.0,77.0,6482595.0,2588.0,31980.0,31440.0,0.0,0.0,0.0,6482595.0,0.0,0.0,0.0,5977356093,19953024365,23.05,76.94,100.0,100.0
2020-03-19,160811697.0,39559889553.0,252.0,253.0,235.5,248.0,0.0,77302.0,3.23,18.62,3.97,18987000.0,5114378000.0,5125495000.0,113519599000.0,5638.0,138.0,6482595.0,6830.0,30650.0,31980.0,1373.0,0.0,0.0,6482595.0,1529.0,1529.0,0.0,6031072205,19899308253,23.25,76.74,100.0,100.0
2020-03-20,159179726.0,42110816042.0,258.5,270.0,256.0,270.0,22.0,69829.0,2.96,20.27,4.32,17790000.0,4934960000.0,4948298000.0,113519599000.0,3242.0,87.0,6482595.0,4484.0,29321.0,30650.0,1214.0,309.0,0.0,6482595.0,979.0,2199.0,1529.0,6056156492,19874223966,23.35,76.64,100.0,100.0
2020-03-23,76963709.0,19851467203.0,257.0,262.5,252.0,255.0,-15.0,41621.0,3.14,19.14,4.08,8519000.0,2369703000.0,2372834000.0,113519599000.0,2705.0,25.0,6482595.0,1840.0,30161.0,29321.0,47.0,694.0,0.0,6482595.0,707.0,2212.0,2199.0,6081177525,19849202933,23.45,76.54,100.0,100.0
2020-03-24,82377933.0,22207033614.0,268.0,274.0,266.0,267.5,12.5,41077.0,2.99,20.08,4.28,16631000.0,4642493500.0,4642862000.0,113519599000.0,1456.0,27.0,6482595.0,3589.0,28001.0,30161.0,48.0,293.0,2.0,6482595.0,572.0,2489.0,2212.0,6118685284,19811695174,23.59,76.4,100.0,100.0
2020-03-25,80514199.0,22368633590.0,276.5,280.0,274.0,277.0,9.5,40932.0,3.43,20.8,4.43,12468000.0,3305105000.0,3314053500.0,113519599000.0,1663.0,18.0,6482595.0,3793.0,25853.0,28001.0,54.0,474.0,2.0,6482595.0,662.0,2675.0,2489.0,6157248435,19773132023,23.74,76.25,100.0,100.0
2020-03-26,54189633.0,15108299935.0,279.5,280.0,275.5,280.0,3.0,27648.0,3.39,21.02,4.48,10195000.0,2778270000.0,2782713000.0,113519599000.0,838.0,5.0,6482595.0,2334.0,24352.0,25853.0,26.0,284.0,1.0,6482595.0,631.0,3021.0,2675.0,6204442556,19725937902,23.92,76.07,100.0,100.0
2020-03-27,69320306.0,19324060590.0,284.0,286.0,273.0,273.0,-7.0,36025.0,3.48,20.5,4.37,6948000.0,1900711500.0,1907317000.0,113519599000.0,2604.0,44.0,6482595.0,1705.0,25207.0,24352.0,45.0,1102.0,2.0,6482595.0,329.0,2246.0,3021.0,6254963145,19675417313,24.12,75.87,100.0,100.0
2020-03-30,53403956.0,14205364184.0,263.5,269.0,262.5,267.5,-5.5,27779.0,3.55,20.08,4.28,8122000.0,2215280000.0,2218094500.0,113519599000.0,1788.0,36.0,6482595.0,649.0,26310.0,25207.0,31.0,706.0,35.0,6482595.0,404.0,1909.0,2246.0,6283664150,19646716308,24.23,75.76,100.0,100.0
2020-03-31,53901923.0,14712557472.0,273.0,274.0,269.5,274.0,6.5,20343.0,3.47,20.57,4.38,5128000.0,1450483500.0,1447872000.0,113519599000.0,560.0,34.0,6482595.0,1799.0,25037.0,26310.0,21.0,337.0,9.0,6482595.0,414.0,1977.0,1909.0,6319661717,19610718741,24.37,75.62,100.0,100.0
2020-04-01,47572034.0,13022612818.0,276.5,276.5,271.5,271.5,-2.5,19580.0,3.5,20.38,4.34,2467000.0,702411500.0,702367000.0,113519599000.0,1423.0,189.0,6482595.0,623.0,25648.0,25037.0,0.0,1573.0,378.0,6482595.0,0.0,24.0,1975.0,6337466899,19592913559,24.44,75.55,100.0,100.0
2020-04-06,59712754.0,16324198154.0,273.0,275.5,270.0,275.5,4.0,19971.0,3.45,20.68,4.41,2583000.0,736745500.0,734035500.0,113519599000.0,1914.0,8.0,6482595.0,1269.0,26285.0,25648.0,0.0,0.0,24.0,6482595.0,0.0,0.0,24.0,6353120933,19577259525,24.5,75.49,100.0,100.0
2020-04-07,48887346.0,13817936851.0,283.5,284.0,280.5,283.0,7.5,24281.0,3.36,21.25,4.53,1590000.0,445516000.0,444576000.0,113519599000.0,1049.0,13.0,6482595.0,2655.0,24666.0,26285.0,0.0,0.0,0.0,6482595.0,0.0,0.0,0.0,6336123702,19594256756,24.43,75.56,100.0,100.0
2020-04-08,38698826.0,11016972354.0,285.0,285.5,283.0,285.0,2.0,19126.0,3.33,21.4,4.56,3303000.0,923643000.0,924618000.0,113519599000.0,1192.0,3.0,6482595.0,1569.0,24286.0,24666.0,0.0,0.0,0.0,6482595.0,0.0,0.0,0.0,6323865608,19606514850,24.38,75.61,100.0,100.0
2020-04-09,29276430.0,8346209654.0,287.5,288.0,282.5,283.0,-2.0,15271.0,3.36,21.25,4.53,6011000.0,1703851500.0,1708368000.0,113519599000.0,499.0,28.0,6482595.0,1362.0,23395.0,24286.0,209.0,0.0,0.0,6482595.0,398.0,398.0,0.0,6303855421,19626525037,24.31,75.68,100.0,100.0
2020-04-10,28206858.0,7894277586.0,280.0,282.0,279.0,279.5,-3.5,15833.0,3.4,20.98,4.47,4066000.0,1167686500.0,1167987000.0,113519599000.0,1227.0,24.0,6482595.0,794.0,23804.0,23395.0,53.0,156.0,0.0,6482595.0,156.0,398.0,398.0,6306210772,19624169686,24.31,75.68,100.0,100.0
2020-04-13,22196596.0,6202532380.0,278.5,281.5,278.5,278.5,-1.0,12809.0,3.41,20.91,4.45,8112000.0,2319175500.0,2318191000.0,113519599000.0,958.0,20.0,6482595.0,305.0,24437.0,23804.0,5.0,47.0,0.0,6482595.0,380.0,731.0,398.0,6320958601,19609421857,24.37,75.62,100.0,100.0
2020-04-14,50196688.0,14268689661.0,281.0,285.5,280.0,285.0,6.5,22214.0,3.33,21.4,4.56,19176000.0,5822125500.0,5843158000.0,113519599000.0,940.0,42.0,6482595.0,1666.0,23669.0,24437.0,1.0,96.0,0.0,6482595.0,326.0,961.0,731.0,6311362908,19619017550,24.33,75.66,100.0,100.0
2020-04-15,58561434.0,16819851630.0,287.0,288.5,286.0,287.5,2.5,25696.0,3.3,21.58,4.6,7268000.0,2220603500.0,2223034500.0,113519599000.0,1019.0,26.0,6482595.0,1200.0,23462.0,23669.0,2.0,36.0,1.0,6482595.0,311.0,1235.0,961.0,6309042842,19621337616,24.33,75.66,100.0,100.0
2020-04-16,48257280.0,13813721932.0,283.0,288.5,283.0,286.5,-1.0,19084.0,3.32,21.51,4.58,12014000.0,3567743000.0,3577530000.0,96001572000.0,1201.0,45.0,6482595.0,432.0,24186.0,23462.0,4.0,76.0,0.0,6482595.0,251.0,1410.0,1235.0,6304552683,19625827775,24.31,75.68,100.0,100.0
2020-04-17,117447201.0,35719172728.0,303.5,308.5,300.5,306.5,20.0,60873.0,3.1,23.01,4.9,8253000.0,2409301000.0,2415451500.0,96001572000.0,2366.0,43.0,6482595.0,5332.0,21177.0,24186.0,40.0,331.0,0.0,6482595.0,1270.0,2349.0,1410.0,6283562246,19646818212,24.23,75.76,100.0,100.0
2020-04-20,44586860.0,13605802989.0,308.0,309.0,302.5,304.0,-2.5,21791.0,3.13,22.82,4.86,9314000.0,2759592000.0,2768520000.0,96001572000.0,1692.0,13.0,6482595.0,610.0,22246.0,21177.0,11.0,250.0,3.0,6482595.0,242.0,2338.0,2349.0,6273338931,19657041527,24.19,75.8,100.0,100.0
2020-04-21,61949357.0,18417786171.0,300.5,301.5,293.5,295.0,-9.0,39043.0,3.22,22.15,4.72,5253000.0,1548134000.0,1549653500.0,96001572000.0,2479.0,73.0,6482595.0,1344.0,23308.0,22246.0,26.0,531.0,2.0,6482595.0,309.0,2114.0,2338.0,6267988722,19662391736,24.17,75.82,100.0,100.0
2020-04-22,43568580.0,12746170556.0,294.5,295.0,290.5,294.0,-1.0,25176.0,3.23,22.07,4.7,4307000.0,1282027000.0,1282355500.0,96001572000.0,1974.0,14.0,6482595.0,515.0,24753.0,23308.0,25.0,442.0,0.0,6482595.0,143.0,1815.0,2114.0,6271780692,19658599766,24.18,75.81,100.0,100.0
2020-04-23,39977278.0,11864085990.0,300.0,300.0,294.0,295.5,1.5,18541.0,3.21,22.18,4.73,5414000.0,1599961000.0,1604061500.0,96001572000.0,959.0,7.0,6482595.0,1113.0,24592.0,24753.0,7.0,71.0,3.0,6482595.0,156.0,1897.0,1815.0,6277973362,19652407096,24.21,75.78,100.0,100.0
2020-04-24,26465090.0,7799075756.0,295.5,297.0,294.0,294.0,-1.5,13661.0,3.23,22.07,4.7,7568000.0,2267230500.0,2269613500.0,96001572000.0,813.0,18.0,6482595.0,316.0,25071.0,24592.0,3.0,64.0,0.0,6482595.0,51.0,1884.0,1897.0,6262602403,19667778055,24.15,75.84,100.0,100.0
2020-04-27,38493406.0,11461378300.0,298.0,298.5,296.0,298.0,4.0,15916.0,3.19,22.37,4.77,3801000.0,1151996000.0,1153973500.0,96001572000.0,1038.0,4.0,6482595.0,897.0,25208.0,25071.0,3.0,88.0,1.0,6482595.0,74.0,1869.0,1884.0,6262689660,19667690798,24.15,75.84,100.0,100.0
2020-04-28,37621165.0,11134919970.0,298.5,298.5,294.5,296.5,-1.5,18214.0,3.2,22.26,4.74,6382000.0,1885388500.0,1885421500.0,96001572000.0,1595.0,36.0,6482595.0,883.0,25884.0,25208.0,3.0,85.0,4.0,6482595.0,26.0,1806.0,1869.0,6270221497,19660158961,24.18,75.81,100.0,100.0
2020-04-29,46253301.0,13861245296.0,299.0,301.5,298.0,299.0,2.5,21633.0,3.18,22.45,4.78,2516000.0,745641500.0,745860500.0,96001572000.0,678.0,25.0,6482595.0,1849.0,24688.0,25884.0,12.0,31.0,41.0,6482595.0,254.0,1988.0,1806.0,6212450356,19717930102,23.95,76.04,100.0,100.0
2020-04-30,58439085.0,17753466901.0,302.0,305.0,301.5,304.5,5.5,26219.0,3.12,22.86,4.87,6598000.0,1941985000.0,1946663500.0,96001572000.0,1707.0,246.0,6482595.0,1565.0,24584.0,24688.0,4.0,135.0,6.0,6482595.0,217.0,2064.0,1988.0,6212677728,19717702730,23.95,76.04,100.0,100.0
2020-05-04,72252861.0,21341931218.0,294.5,296.5,294.0,295.0,-9.5,37736.0,3.22,22.15,4.72,2563000.0,758365000.0,762715500.0,96001572000.0,2707.0,16.0,6482595.0,542.0,26733.0,24584.0,10.0,339.0,2.0,6482595.0,138.0,1861.0,2064.0,6228304967,19702075491,24.01,75.98,100.0,100.0
2020-05-05,23988405.0,7104774785.0,296.5,298.0,295.0,295.5,0.5,13569.0,3.21,22.18,4.73,3332000.0,993577000.0,994710000.0,96001572000.0,1260.0,452.0,6482595.0,661.0,26880.0,26733.0,1.0,57.0,0.0,6482595.0,61.0,1865.0,1861.0,6233050004,19697330454,24.03,75.96,100.0,100.0
2020-05-06,35704479.0,10524838077.0,294.5,296.0,292.5,296.0,0.5,16046.0,3.21,22.22,4.73,3165000.0,950305500.0,950817500.0,96001572000.0,759.0,20.0,6482595.0,340.0,27279.0,26880.0,4.0,112.0,2.0,6482595.0,89.0,1840.0,1865.0,6228046687,19702333771,24.01,75.98,100.0,100.0
2020-05-07,28017198.0,8321170642.0,294.5,299.0,294.5,297.5,1.5,13149.0,3.19,22.33,4.76,5072000.0,1501348000.0,1504769000.0,96001572000.0,657.0,37.0,6482595.0,872.0,27027.0,27279.0,3.0,56.0,5.0,6482595.0,60.0,1839.0,1840.0,6229596445,19700784013,24.02,75.97,100.0,100.0
2020-05-08,35613893.0,10619091212.0,300.0,300.0,296.0,297.5,0.0,14345.0,3.19,22.33,4.76,2645000.0,778499500.0,781267500.0,96001572000.0,1048.0,25.0,6482595.0,581.0,27469.0,27027.0,3.0,38.0,1.0,6482595.0,25.0,1825.0,1839.0,6221130894,19709249564,23.99,76.0,100.0,100.0
2020-05-11,32379019.0,9729431840.0,300.0,301.5,298.5,301.0,3.5,14920.0,3.16,22.6,4.81,3536000.0,1038255500.0,1038215000.0,96001572000.0,802.0,53.0,6482595.0,1496.0,26722.0,27469.0,1.0,71.0,0.0,6482595.0,49.0,1803.0,1825.0,6222579903,19707800555,23.99,76.0,100.0,100.0
2020-05-12,52494788.0,15553012596.0,297.5,298.5,295.0,295.0,-6.0,29073.0,3.22,22.15,4.72,6876000.0,2041938500.0,2044629500.0,96001572000.0,2006.0,7.0,6482595.0,521.0,28200.0,26722.0,1.0,118.0,0.0,6482595.0,14.0,1699.0,1803.0,6206590707,19723789751,23.93,76.06,100.0,100.0
2020-05-13,46158418.0,13619538824.0,293.0,297.0,292.5,297.0,2.0,14555.0,3.2,22.3,4.75,10287000.0,3000002000.0,3000299500.0,96001572000.0,480.0,2.0,6482595.0,717.0,27961.0,28200.0,3.0,44.0,0.0,6482595.0,78.0,1733.0,1699.0,6192604248,19737776210,23.88,76.11,100.0,100.0
2020-05-14,34480948.0,10119787160.0,293.0,295.0,292.5,293.0,-4.0,21482.0,3.24,18.95,4.53,6792000.0,1987945500.0,1986242000.0,96001572000.0,1024.0,5.0,6482595.0,666.0,28314.0,27961.0,4.0,100.0,0.0,6482595.0,45.0,1678.0,1733.0,6230592813,19699787645,24.02,75.97,100.0,100.0
2020-05-15,44304804.0,13170466660.0,297.5,298.5,294.5,298.0,5.0,20071.0,3.19,19.28,4.61,3636000.0,1063303500.0,1064428000.0,93819010000.0,872.0,10.0,6482595.0,1958.0,27218.0,28314.0,10.0,19.0,1.0,6482595.0,122.0,1780.0,1678.0,6236697102,19693683356,24.05,75.94,100.0,100.0
2020-05-18,96872065.0,28216346996.0,291.0,293.5,290.0,290.0,-8.0,49640.0,3.28,18.76,4.49,3854000.0,1143381500.0,1144886500.0,93819010000.0,3336.0,15.0,6482595.0,2007.0,28532.0,27218.0,8.0,266.0,0.0,6482595.0,70.0,1584.0,1780.0,6243658998,19686721460,24.07,75.92,100.0,100.0
2020-05-19,53083214.0,15527338138.0,294.0,294.0,291.5,291.5,1.5,22033.0,3.26,18.86,4.51,3568000.0,1044250500.0,1045074500.0,93819010000.0,844.0,25.0,6482595.0,864.0,28487.0,28532.0,5.0,45.0,0.0,6482595.0,133.0,1672.0,1584.0,6247460199,19682920259,24.09,75.9,100.0,100.0
2020-05-20,36789994.0,10772280152.0,293.0,294.0,291.0,294.0,2.5,16906.0,3.23,19.02,4.55,4725000.0,1371986500.0,1374414000.0,93819010000.0,215.0,21.0,6482595.0,1737.0,26944.0,28487.0,0.0,8.0,1.0,6482595.0,97.0,1760.0,1672.0,6258091459,19672288999,24.13,75.86,100.0,100.0
2020-05-21,36299468.0,10782482962.0,296.0,298.0,295.0,297.5,3.5,17064.0,3.19,19.24,4.6,3248000.0,960583500.0,961598000.0,93819010000.0,569.0,51.0,6482595.0,1538.0,25924.0,26944.0,0.0,50.0,0.0,6482595.0,124.0,1834.0,1760.0,6257041117,19673339341,24.13,75.86,100.0,100.0
2020-05-22,41138923.0,12025339565.0,294.5,295.0,291.0,292.0,-5.5,22345.0,3.25,18.89,4.52,3409000.0,1010655500.0,1011250000.0,93819010000.0,1588.0,3.0,6482595.0,446.0,27063.0,25924.0,2.0,106.0,0.0,6482595.0,83.0,1811.0,1834.0,6288075738,19642304720,24.24,75.75,100.0,100.0
2020-05-25,32942223.0,9568008388.0,290.5,293.0,288.5,292.0,0.0,14585.0,3.25,18.89,4.52,6996000.0,2070339500.0,2069541000.0,93819010000.0,723.0,22.0,6482595.0,618.0,27146.0,27063.0,5.0,198.0,2.0,6482595.0,40.0,1651.0,1811.0,6294911193,19635469265,24.27,75.72,100.0,100.0
2020-05-26,35817481.0,10609868646.0,295.0,297.5,293.5,295.5,3.5,19524.0,3.21,19.11,4.57,6240000.0,1816913500.0,1818221000.0,93819010000.0,399.0,20.0,6482595.0,1751.0,25774.0,27146.0,6.0,23.0,0.0,6482595.0,137.0,1765.0,1651.0,6313539511,19616840947,24.34,75.65,100.0,100.0
2020-05-27,23375959.0,6932934823.0,297.0,298.0,295.5,296.5,1.0,11244.0,3.2,19.18,4.59,2343000.0,691005500.0,692002000.0,93819010000.0,214.0,4.0,6482595.0,768.0,25216.0,25774.0,0.0,16.0,0.0,6482595.0,51.0,1800.0,1765.0,6304692778,19625687680,24.31,75.68,100.0,100.0
2020-05-28,32395568.0,9575118830.0,298.5,298.5,293.0,294.0,-2.5,13208.0,3.23,19.02,4.55,2251000.0,667344000.0,667661500.0,93819010000.0,393.0,11.0,6482595.0,392.0,25206.0,25216.0,0.0,91.0,0.0,6482595.0,25.0,1734.0,1800.0,6347728708,19582651750,24.47,75.52,100.0,100.0
2020-05-29,96611181.0,28172174547.0,292.0,292.5,290.0,292.0,-2.0,21037.0,3.25,18.89,4.52,4296000.0,1287004000.0,1287260000.0,93819010000.0,1543.0,4.0,6482595.0,415.0,26330.0,25206.0,2.0,305.0,0.0,6482595.0,12.0,1441.0,1734.0,6349022217,19581358241,24.48,75.51,100.0,100.0
2020-06-01,37936214.0,11205227094.0,294.0,296.5,293.5,295.5,3.5,15502.0,3.21,19.11,4.57,3347000.0,1020442000.0,1020649500.0,93819010000.0,292.0,12.0,6482595.0,1237.0,25373.0,26330.0,4.0,67.0,90.0,6482595.0,88.0,1372.0,1441.0,6336584302,19593796156,24.43,75.56,100.0,100.0
2020-06-02,26663587.0,7908476089.0,296.0,297.5,296.0,296.5,1.0,9743.0,3.2,19.18,4.59,4240000.0,1311694500.0,1316018500.0,93819010000.0,250.0,14.0,6482595.0,1345.0,24264.0,25373.0,1.0,12.0,0.0,6482595.0,35.0,1395.0,1372.0,6324795097,19605585361,24.39,75.6,100.0,100.0
2020-06-03,67894337.0,20354971677.0,300.0,301.0,298.0,301.0,4.5,33062.0,3.16,19.47,4.66,9478000.0,3002094000.0,3007225000.0,93819010000.0,1474.0,48.0,6482595.0,1515.0,24175.0,24264.0,4.0,62.0,1.0,6482595.0,132.0,1464.0,1395.0,6344480598,19585899860,24.46,75.53,100.0,100.0
2020-06-04,47225322.0,14414983532.0,305.0,306.0,304.0,306.0,5.0,24482.0,3.1,19.79,4.73,4994000.0,1579757500.0,1582711000.0,93819010000.0,952.0,17.0,6482595.0,2364.0,22746.0,24175.0,3.0,66.0,1.0,6482595.0,118.0,1515.0,1464.0,6354718330,19575662128,24.5,75.49,100.0,100.0
2020-06-05,44077262.0,13655618646.0,308.5,312.0,308.0,311.5,5.5,24096.0,3.05,20.15,4.82,5314000.0,1702419500.0,1710627000.0,93819010000.0,797.0,25.0,6482595.0,1841.0,21677.0,22746.0,4.0,234.0,1.0,6482595.0,136.0,1416.0,1515.0,6338871682,19591508776,24.44,75.55,100.0,100.0
2020-06-08,52042921.0,16500836851.0,316.0,319.0,315.0,318.0,6.5,28581.0,2.99,20.57,4.92,6734000.0,2171972500.0,2178514500.0,93819010000.0,1428.0,14.0,6482595.0,1730.0,21361.0,21677.0,5.0,263.0,1.0,6482595.0,163.0,1315.0,1416.0,6334839705,19595540753,24.43,75.56,100.0,100.0
2020-06-09,37068082.0,11746874522.0,316.5,319.0,314.0,319.0,1.0,19981.0,2.98,20.63,4.94,8199000.0,2581870500.0,2589831000.0,93819010000.0,615.0,8.0,6482595.0,1177.0,20791.0,21361.0,3.0,81.0,36.0,6482595.0,52.0,1250.0,1315.0,6334818612,19595561846,24.43,75.56,100.0,100.0
2020-06-10,42207259.0,13566733306.0,319.0,324.0,318.0,322.5,3.5,22670.0,2.95,20.86,4.99,4724000.0,1478619500.0,1474174500.0,93819010000.0,1053.0,24.0,6482595.0,1648.0,20172.0,20791.0,5.0,127.0,3.0,6482595.0,68.0,1188.0,1250.0,6356005565,19574374893,24.51,75.48,100.0,100.0
2020-06-11,50612255.0,16340456218.0,325.5,327.0,318.5,320.5,-2.0,27061.0,2.96,20.73,4.96,2728000.0,860666500.0,860143000.0,93819010000.0,1023.0,159.0,6482595.0,2665.0,18371.0,20172.0,5.0,387.0,55.0,6482595.0,65.0,811.0,1188.0,6346893926,19583486532,24.47,75.52,100.0,100.0
2020-06-12,46970918.0,14811252573.0,313.0,317.5,312.5,316.0,-4.5,25263.0,3.01,20.44,4.89,3024000.0,951767000.0,951273000.0,120877785000.0,1313.0,62.0,6482595.0,1148.0,18474.0,18371.0,0.0,631.0,118.0,6482595.0,0.0,62.0,811.0,6342479801,19587900657,24.45,75.54,100.0,100.0
2020-06-15,51032404.0,15955585136.0,316.0,317.5,308.5,309.5,-6.5,29255.0,3.07,20.02,4.79,2558000.0,802807500.0,803440500.0,120877785000.0,2733.0,23.0,6482595.0,758.0,20426.0,18474.0,0.0,0.0,62.0,6482595.0,0.0,0.0,62.0,6328766320,19601614138,24.4,75.59,100.0,100.0
2020-06-16,40725216.0,12823172756.0,317.0,317.0,314.0,315.0,5.5,19377.0,3.02,20.38,4.87,7713000.0,2420273500.0,2421068500.0,120877785000.0,1157.0,6.0,6482595.0,911.0,20666.0,20426.0,0.0,0.0,0.0,6482595.0,0.0,0.0,0.0,6313242354,19617138104,24.34,75.65,100.0,100.0
2020-06-17,34692968.0,10922017056.0,316.5,317.0,313.5,315.0,0.0,16218.0,3.02,20.38,4.87,5227000.0,1639328000.0,1641082500.0,120877785000.0,1161.0,4.0,6482595.0,769.0,21054.0,20666.0,0.0,0.0,0.0,6482595.0,0.0,0.0,0.0,6293291034,19637089424,24.26,75.73,100.0,100.0
2020-06-18,35443474.0,11123108346.0,314.5,315.0,313.0,314.5,0.0,11897.0,3.02,20.34,4.87,5742000.0,1804351500.0,1809019500.0,120877785000.0,846.0,23.0,6482595.0,684.0,21193.0,21054.0,82.0,0.0,0.0,6482595.0,156.0,156.0,0.0,6281620169,19648760289,24.22,75.77,100.0,100.0
2020-06-19,48130280.0,15102300186.0,314.0,314.5,312.0,314.5,0.0,12915.0,3.02,20.34,4.87,5437000.0,1726013500.0,1731518000.0,120877785000.0,959.0,41.0,6482595.0,1640.0,20471.0,21193.0,2.0,36.0,0.0,6482595.0,245.0,365.0,156.0,6280535629,19649844829,24.22,75.77,100.0,100.0
2020-06-22,37374616.0,11722688924.0,314.5,316.5,312.0,312.0,-2.5,18836.0,3.04,20.18,4.83,5461000.0,1704872500.0,1706508000.0,120877785000.0,1269.0,22.0,6482595.0,541.0,21177.0,20471.0,9.0,23.0,0.0,6482595.0,51.0,393.0,365.0,6277364024,19653016434,24.2,75.79,100.0,100.0
2020-06-23,41300084.0,12981121544.0,316.0,316.5,312.5,315.0,3.0,15959.0,3.02,20.38,4.87,4516000.0,1410640000.0,1410715500.0,120877785000.0,769.0,31.0,6482595.0,646.0,21269.0,21177.0,8.0,8.0,0.0,6482595.0,86.0,471.0,393.0,6262589530,19667790928,24.15,75.84,100.0,100.0
2020-06-24,55464024.0,17641164202.0,319.0,320.0,316.0,317.5,2.5,27086.0,2.99,20.54,4.91,2188000.0,692017500.0,693449000.0,120877785000.0,1663.0,47.0,6482595.0,1561.0,21324.0,21269.0,9.0,129.0,0.0,6482595.0,58.0,400.0,471.0,6271052343,19659328115,24.18,75.81,100.0,100.0
2020-06-29,56672892.0,17695228688.0,314.0,315.0,310.0,312.0,-5.5,30558.0,3.04,20.18,4.83,3635000.0,1164199000.0,1165143500.0,120877785000.0,2283.0,0.0,6482595.0,580.0,23027.0,21324.0,2.0,81.0,0.0,6482595.0,39.0,358.0,400.0,6285570175,19644810283,24.24,75.75,100.0,100.0
2020-06-30,49241860.0,15386428040.0,313.5,314.0,311.0,313.0,1.0,16165.0,3.04,20.25,4.84,4025000.0,1320815500.0,1323560500.0,120877785000.0,1296.0,43.0,6482595.0,449.0,23831.0,23027.0,2.0,5.0,0.0,6482595.0,18.0,371.0,358.0,6280466986,19649913472,24.22,75.77,100.0,100.0
2020-07-01,29685342.0,9400765756.0,315.0,318.0,314.0,317.5,4.5,15617.0,2.99,20.54,4.91,5129000.0,1715977000.0,1722083000.0,120877785000.0,890.0,5.0,6482595.0,1901.0,22815.0,23831.0,6.0,16.0,0.0,6482595.0,103.0,458.0,371.0,6280988977,19649391481,24.22,75.77,100.0,100.0
2020-07-02,37789178.0,12119073560.0,319.0,322.0,318.0,322.0,4.5,18355.0,2.95,20.83,4.98,8971000.0,3056762000.0,3063158000.0,120877785000.0,698.0,22.0,6482595.0,1458.0,22033.0,22815.0,0.0,25.0,0.0,6482595.0,88.0,521.0,458.0,6279744441,19650636017,24.21,75.78,100.0,100.0
2020-07-03,55656987.0,18280314743.0,327.0,330.5,326.5,329.5,7.5,30235.0,2.88,21.31,5.1,4062000.0,1382686000.0,1385112500.0,120877785000.0,1009.0,26.0,6482595.0,2462.0,20554.0,22033.0,2.0,21.0,1.0,6482595.0,309.0,808.0,521.0,6279044163,19651336295,24.21,75.78,100.0,100.0
2020-07-06,57256220.0,19200718243.0,332.5,338.0,332.0,338.0,8.5,31866.0,2.81,21.86,5.23,2916000.0,1005465000.0,1006583500.0,120877785000.0,2219.0,24.0,6482595.0,1462.0,21287.0,20554.0,0.0,43.0,0.0,6482595.0,211.0,976.0,808.0,6271615428,19658765030,24.18,75.81,100.0,100.0
2020-07-07,59046323.0,20143258406.0,343.5,346.0,338.0,338.5,0.5,32076.0,2.81,21.9,5.24,9026000.0,3147482000.0,3156049000.0,120877785000.0,1929.0,25.0,6482595.0,2677.0,20514.0,21287.0,20.0,130.0,0.0,6482595.0,264.0,1110.0,976.0,6233697282,19696683176,24.04,75.95,100.0,100.0
2020-07-08,33813218.0,11522915649.0,337.5,342.5,337.5,341.0,2.5,16673.0,2.79,22.06,5.28,4679000.0,1647155500.0,1648145500.0,120877785000.0,1111.0,24.0,6482595.0,1190.0,20411.0,20514.0,4.0,87.0,5.0,6482595.0,85.0,1103.0,1110.0,6209607557,19720772901,23.94,76.05,100.0,100.0
2020-07-09,37410376.0,12912747970.0,346.0,347.0,343.0,345.0,4.0,20205.0,2.75,22.32,5.34,8089000.0,2891794000.0,2909075500.0,120877785000.0,1348.0,14.0,6482595.0,1435.0,20310.0,20411.0,5.0,36.0,0.0,6482595.0,190.0,1257.0,1103.0,6216988784,19713391674,23.97,76.02,100.0,100.0
2020-07-10,60902108.0,21298923681.0,352.5,353.0,345.5,348.5,3.5,32227.0,2.73,22.54,5.39,9024000.0,3299340000.0,3308138000.0,120877785000.0,1282.0,165.0,6482595.0,2438.0,18989.0,20310.0,24.0,41.0,1.0,6482595.0,237.0,1452.0,1257.0,6207677417,19722703041,23.93,76.06,100.0,100.0
2020-07-13,49459523.0,17425372488.0,351.0,354.5,350.5,354.5,6.0,23217.0,2.68,22.93,5.48,11270000.0,4028909000.0,4029732000.0,120877785000.0,1320.0,5.0,6482595.0,1040.0,19264.0,18989.0,27.0,185.0,0.0,6482595.0,151.0,1418.0,1452.0,6198584560,19731795898,23.9,76.09,100.0,100.0
